resource,cost_type,cost_decline_assumption,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
residential_solar,fixed_per_kw_year,conservative,22,21,20.72224041,20.47264278,20.22304515,19.97344752,19.72384989,19.47425227,19.22465464,18.97505701,18.72545938,18.47586175,18.22626412,17.73668139,17.24709865,16.75751591,16.26793317,15.77835043,15.2887677,14.79918496,14.30960222,13.82001948,13.33043674,12.84085401,12.35127127,11.86168853,11.37210579,10.88252305,10.39294032,9.903357579,9.413774841,8.924192103,8.434609365
residential_solar,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residential_solar,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residential_solar,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_4hr,capex_per_kw,advanced,1633.391336,1544,1202.56398,1117.921293,1033.278607,948.63592,863.9932334,779.3505469,736.9615905,694.5726342,652.1836779,609.7947215,567.4057652,556.304348,545.2029309,534.1015137,523.0000966,511.8986795,500.7972623,489.6958452,478.594428,467.4930109,456.3915937,445.2901766,434.1887594,423.0873423,411.9859252,400.884508,389.7830909,378.6816737,367.5802566,356.4788394,345.3774223
storage_utility_4hr,capex_per_kw,moderate,1633.391336,1544,1454.608664,1364.501655,1274.394646,1184.287637,1094.180628,1004.07362,966.7054826,929.3373455,891.9692084,854.6010713,817.2329342,807.0175226,796.8021109,786.5866992,776.3712875,766.1558758,755.9404642,745.7250525,735.5096408,725.2942291,715.0788175,704.8634058,694.6479941,684.4325824,674.2171707,664.0017591,653.7863474,643.5709357,633.355524,623.1401124,612.9247007
storage_utility_4hr,capex_per_kw,conservative,1633.391336,1544,1503.542246,1463.084492,1422.626738,1382.168984,1341.71123,1301.253476,1270.868877,1240.484278,1210.099679,1179.71508,1149.330481,1134.96385,1120.597219,1106.230588,1091.863957,1077.497326,1063.130695,1048.764064,1034.397433,1020.030802,1005.664171,991.2975401,976.9309091,962.5642781,948.1976471,933.831016,919.464385,905.097754,890.731123,876.364492,861.997861
storage_utility_2hr,capex_per_kw,advanced,962.6853082,910,708.7650398,658.8784823,608.9919248,559.1053673,509.2188099,459.3322524,434.349124,409.3659955,384.3828671,359.3997387,334.4166103,327.8736766,321.3307429,314.7878093,308.2448756,301.7019419,295.1590082,288.6160745,282.0731409,275.5302072,268.9872735,262.4443398,255.9014061,249.3584725,242.8155388,236.2726051,229.7296714,223.1867377,216.6438041,210.1008704,203.5579367
storage_utility_2hr,capex_per_kw,moderate,962.6853082,910,857.3146918,804.2075817,751.1004715,697.9933614,644.8862512,591.7791411,569.7551743,547.7312075,525.7072407,503.6832739,481.6593071,475.6385658,469.6178244,463.5970831,457.5763417,451.5556004,445.5348591,439.5141177,433.4933764,427.472635,421.4518937,415.4311524,409.410411,403.3896697,397.3689284,391.348187,385.3274457,379.3067043,373.285963,367.2652217,361.2444803
storage_utility_2hr,capex_per_kw,conservative,962.6853082,910,886.1550802,862.3101604,838.4652406,814.6203209,790.7754011,766.9304813,749.0224599,731.1144385,713.2064171,695.2983957,677.3903743,668.9229947,660.455615,651.9882353,643.5208556,635.0534759,626.5860963,618.1187166,609.6513369,601.1839572,592.7165775,584.2491979,575.7818182,567.3144385,558.8470588,550.3796791,541.9122995,533.4449198,524.9775401,516.5101604,508.0427807
storage_utility_6hr,capex_per_kw,advanced,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storage_utility_6hr,capex_per_kw,moderate,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storage_utility_6hr,capex_per_kw,conservative,2200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
storage_utility_4hr,fixed_per_kw_year,advanced,40.8347834,38.6,30.06409949,27.94803233,25.83196516,23.715898,21.59983084,19.48376367,18.42403976,17.36431585,16.30459195,15.24486804,14.18514413,13.9076087,13.63007327,13.35253784,13.07500242,12.79746699,12.51993156,12.24239613,11.9648607,11.68732527,11.40978984,11.13225441,10.85471899,10.57718356,10.29964813,10.0221127,9.744577272,9.467041843,9.189506414,8.911970986,8.634435557
storage_utility_4hr,fixed_per_kw_year,moderate,40.8347834,38.6,36.3652166,34.11254138,31.85986616,29.60719093,27.35451571,25.10184049,24.16763706,23.23343364,22.29923021,21.36502678,20.43082336,20.17543806,19.92005277,19.66466748,19.40928219,19.1538969,18.8985116,18.64312631,18.38774102,18.13235573,17.87697044,17.62158514,17.36619985,17.11081456,16.85542927,16.60004398,16.34465868,16.08927339,15.8338881,15.57850281,15.32311752
storage_utility_4hr,fixed_per_kw_year,conservative,40.8347834,38.6,37.58855615,36.5771123,35.56566845,34.5542246,33.54278075,32.5313369,31.77172193,31.01210695,30.25249198,29.49287701,28.73326203,28.37409626,28.01493048,27.65576471,27.29659893,26.93743316,26.57826738,26.2191016,25.85993583,25.50077005,25.14160428,24.7824385,24.42327273,24.06410695,23.70494118,23.3457754,22.98660963,22.62744385,22.26827807,21.9091123,21.54994652
storage_utility_2hr,fixed_per_kw_year,advanced,40.8347834,38.6,30.06409949,27.94803233,25.83196516,23.715898,21.59983084,19.48376367,18.42403976,17.36431585,16.30459195,15.24486804,14.18514413,13.9076087,13.63007327,13.35253784,13.07500242,12.79746699,12.51993156,12.24239613,11.9648607,11.68732527,11.40978984,11.13225441,10.85471899,10.57718356,10.29964813,10.0221127,9.744577272,9.467041843,9.189506414,8.911970986,8.634435557
storage_utility_2hr,fixed_per_kw_year,moderate,40.8347834,38.6,36.3652166,34.11254138,31.85986616,29.60719093,27.35451571,25.10184049,24.16763706,23.23343364,22.29923021,21.36502678,20.43082336,20.17543806,19.92005277,19.66466748,19.40928219,19.1538969,18.8985116,18.64312631,18.38774102,18.13235573,17.87697044,17.62158514,17.36619985,17.11081456,16.85542927,16.60004398,16.34465868,16.08927339,15.8338881,15.57850281,15.32311752
storage_utility_2hr,fixed_per_kw_year,conservative,40.8347834,38.6,37.58855615,36.5771123,35.56566845,34.5542246,33.54278075,32.5313369,31.77172193,31.01210695,30.25249198,29.49287701,28.73326203,28.37409626,28.01493048,27.65576471,27.29659893,26.93743316,26.57826738,26.2191016,25.85993583,25.50077005,25.14160428,24.7824385,24.42327273,24.06410695,23.70494118,23.3457754,22.98660963,22.62744385,22.26827807,21.9091123,21.54994652
storage_utility_6hr,fixed_per_kw_year,advanced,40.8347834,38.6,30.06409949,27.94803233,25.83196516,23.715898,21.59983084,19.48376367,18.42403976,17.36431585,16.30459195,15.24486804,14.18514413,13.9076087,13.63007327,13.35253784,13.07500242,12.79746699,12.51993156,12.24239613,11.9648607,11.68732527,11.40978984,11.13225441,10.85471899,10.57718356,10.29964813,10.0221127,9.744577272,9.467041843,9.189506414,8.911970986,8.634435557
storage_utility_6hr,fixed_per_kw_year,moderate,40.8347834,38.6,36.3652166,34.11254138,31.85986616,29.60719093,27.35451571,25.10184049,24.16763706,23.23343364,22.29923021,21.36502678,20.43082336,20.17543806,19.92005277,19.66466748,19.40928219,19.1538969,18.8985116,18.64312631,18.38774102,18.13235573,17.87697044,17.62158514,17.36619985,17.11081456,16.85542927,16.60004398,16.34465868,16.08927339,15.8338881,15.57850281,15.32311752
storage_utility_6hr,fixed_per_kw_year,conservative,40.8347834,38.6,37.58855615,36.5771123,35.56566845,34.5542246,33.54278075,32.5313369,31.77172193,31.01210695,30.25249198,29.49287701,28.73326203,28.37409626,28.01493048,27.65576471,27.29659893,26.93743316,26.57826738,26.2191016,25.85993583,25.50077005,25.14160428,24.7824385,24.42327273,24.06410695,23.70494118,23.3457754,22.98660963,22.62744385,22.26827807,21.9091123,21.54994652
storage_utility_4hr,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_4hr,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_4hr,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_2hr,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_2hr,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_2hr,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_6hr,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_6hr,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
storage_utility_6hr,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_harbor,capex_per_kw,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_harbor,capex_per_kw,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_harbor,capex_per_kw,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gas_harbor,fixed_per_kw_year,advanced,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,fixed_per_kw_year,moderate,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,fixed_per_kw_year,conservative,20.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,variable_per_mwh,advanced,0.00563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,variable_per_mwh,moderate,0.00563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,variable_per_mwh,conservative,0.00563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gas_harbor,fuel_costs_per_mmbtu,advanced,2.80824165,2.80824165,2.6043389,2.76747446,2.761818271,2.830696464,2.977101179,3.248724951,3.453934185,3.583047151,3.646863458,3.636278978,3.566907662,3.53435167,3.55911002,3.624749509,3.677520629,3.672337917,3.669430255,3.707327112,3.728062868,3.733790766,3.739814342,3.735955796,3.745098232,3.754679764,3.771070727,3.783829077,3.825990177,3.879633595,3.915163065,3.937715128,3.993376228
gas_harbor,fuel_costs_per_mmbtu,moderate,2.80824165,2.80824165,2.6043389,2.76747446,2.761818271,2.830696464,2.977101179,3.248724951,3.453934185,3.583047151,3.646863458,3.636278978,3.566907662,3.53435167,3.55911002,3.624749509,3.677520629,3.672337917,3.669430255,3.707327112,3.728062868,3.733790766,3.739814342,3.735955796,3.745098232,3.754679764,3.771070727,3.783829077,3.825990177,3.879633595,3.915163065,3.937715128,3.993376228
gas_harbor,fuel_costs_per_mmbtu,conservative,2.80824165,2.80824165,2.6043389,2.76747446,2.761818271,2.830696464,2.977101179,3.248724951,3.453934185,3.583047151,3.646863458,3.636278978,3.566907662,3.53435167,3.55911002,3.624749509,3.677520629,3.672337917,3.669430255,3.707327112,3.728062868,3.733790766,3.739814342,3.735955796,3.745098232,3.754679764,3.771070727,3.783829077,3.825990177,3.879633595,3.915163065,3.937715128,3.993376228
gas_harbor,heat_rate_mmbtu_per_mwh,advanced,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459
gas_harbor,heat_rate_mmbtu_per_mwh,moderate,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459
gas_harbor,heat_rate_mmbtu_per_mwh,conservative,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459,10.87459
residential_standalone_storage_4hr,capex_per_kw,advanced,1633.391336,1544,1202.56398,1117.921293,1033.278607,948.63592,863.9932334,779.3505469,736.9615905,694.5726342,652.1836779,609.7947215,567.4057652,556.304348,545.2029309,534.1015137,523.0000966,511.8986795,500.7972623,489.6958452,478.594428,467.4930109,456.3915937,445.2901766,434.1887594,423.0873423,411.9859252,400.884508,389.7830909,378.6816737,367.5802566,356.4788394,345.3774223
residential_standalone_storage_4hr,capex_per_kw,moderate,1633.391336,1544,1454.608664,1364.501655,1274.394646,1184.287637,1094.180628,1004.07362,966.7054826,929.3373455,891.9692084,854.6010713,817.2329342,807.0175226,796.8021109,786.5866992,776.3712875,766.1558758,755.9404642,745.7250525,735.5096408,725.2942291,715.0788175,704.8634058,694.6479941,684.4325824,674.2171707,664.0017591,653.7863474,643.5709357,633.355524,623.1401124,612.9247007
residential_standalone_storage_4hr,capex_per_kw,conservative,1633.391336,1544,1503.542246,1463.084492,1422.626738,1382.168984,1341.71123,1301.253476,1270.868877,1240.484278,1210.099679,1179.71508,1149.330481,1134.96385,1120.597219,1106.230588,1091.863957,1077.497326,1063.130695,1048.764064,1034.397433,1020.030802,1005.664171,991.2975401,976.9309091,962.5642781,948.1976471,933.831016,919.464385,905.097754,890.731123,876.364492,861.997861
residential_standalone_storage_4hr,fixed_per_kw_year,advanced,40.8347834,38.6,30.06409949,27.94803233,25.83196516,23.715898,21.59983084,19.48376367,18.42403976,17.36431585,16.30459195,15.24486804,14.18514413,13.9076087,13.63007327,13.35253784,13.07500242,12.79746699,12.51993156,12.24239613,11.9648607,11.68732527,11.40978984,11.13225441,10.85471899,10.57718356,10.29964813,10.0221127,9.744577272,9.467041843,9.189506414,8.911970986,8.634435557
residential_standalone_storage_4hr,fixed_per_kw_year,moderate,40.8347834,38.6,36.3652166,34.11254138,31.85986616,29.60719093,27.35451571,25.10184049,24.16763706,23.23343364,22.29923021,21.36502678,20.43082336,20.17543806,19.92005277,19.66466748,19.40928219,19.1538969,18.8985116,18.64312631,18.38774102,18.13235573,17.87697044,17.62158514,17.36619985,17.11081456,16.85542927,16.60004398,16.34465868,16.08927339,15.8338881,15.57850281,15.32311752
residential_standalone_storage_4hr,fixed_per_kw_year,conservative,40.8347834,38.6,37.58855615,36.5771123,35.56566845,34.5542246,33.54278075,32.5313369,31.77172193,31.01210695,30.25249198,29.49287701,28.73326203,28.37409626,28.01493048,27.65576471,27.29659893,26.93743316,26.57826738,26.2191016,25.85993583,25.50077005,25.14160428,24.7824385,24.42327273,24.06410695,23.70494118,23.3457754,22.98660963,22.62744385,22.26827807,21.9091123,21.54994652
residential_standalone_storage_4hr,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residential_standalone_storage_4hr,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
residential_standalone_storage_4hr,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diesel_genset_replacement_storage_4hr,capex_per_kw,advanced,1633.391336,1544,1202.56398,1117.921293,1033.278607,948.63592,863.9932334,779.3505469,736.9615905,694.5726342,652.1836779,609.7947215,567.4057652,556.304348,545.2029309,534.1015137,523.0000966,511.8986795,500.7972623,489.6958452,478.594428,467.4930109,456.3915937,445.2901766,434.1887594,423.0873423,411.9859252,400.884508,389.7830909,378.6816737,367.5802566,356.4788394,345.3774223
diesel_genset_replacement_storage_4hr,capex_per_kw,moderate,1633.391336,1544,1454.608664,1364.501655,1274.394646,1184.287637,1094.180628,1004.07362,966.7054826,929.3373455,891.9692084,854.6010713,817.2329342,807.0175226,796.8021109,786.5866992,776.3712875,766.1558758,755.9404642,745.7250525,735.5096408,725.2942291,715.0788175,704.8634058,694.6479941,684.4325824,674.2171707,664.0017591,653.7863474,643.5709357,633.355524,623.1401124,612.9247007
diesel_genset_replacement_storage_4hr,capex_per_kw,conservative,1633.391336,1544,1503.542246,1463.084492,1422.626738,1382.168984,1341.71123,1301.253476,1270.868877,1240.484278,1210.099679,1179.71508,1149.330481,1134.96385,1120.597219,1106.230588,1091.863957,1077.497326,1063.130695,1048.764064,1034.397433,1020.030802,1005.664171,991.2975401,976.9309091,962.5642781,948.1976471,933.831016,919.464385,905.097754,890.731123,876.364492,861.997861
diesel_genset_replacement_storage_4hr,fixed_per_kw_year,advanced,40.8347834,38.6,30.06409949,27.94803233,25.83196516,23.715898,21.59983084,19.48376367,18.42403976,17.36431585,16.30459195,15.24486804,14.18514413,13.9076087,13.63007327,13.35253784,13.07500242,12.79746699,12.51993156,12.24239613,11.9648607,11.68732527,11.40978984,11.13225441,10.85471899,10.57718356,10.29964813,10.0221127,9.744577272,9.467041843,9.189506414,8.911970986,8.634435557
diesel_genset_replacement_storage_4hr,fixed_per_kw_year,moderate,40.8347834,38.6,36.3652166,34.11254138,31.85986616,29.60719093,27.35451571,25.10184049,24.16763706,23.23343364,22.29923021,21.36502678,20.43082336,20.17543806,19.92005277,19.66466748,19.40928219,19.1538969,18.8985116,18.64312631,18.38774102,18.13235573,17.87697044,17.62158514,17.36619985,17.11081456,16.85542927,16.60004398,16.34465868,16.08927339,15.8338881,15.57850281,15.32311752
diesel_genset_replacement_storage_4hr,fixed_per_kw_year,conservative,40.8347834,38.6,37.58855615,36.5771123,35.56566845,34.5542246,33.54278075,32.5313369,31.77172193,31.01210695,30.25249198,29.49287701,28.73326203,28.37409626,28.01493048,27.65576471,27.29659893,26.93743316,26.57826738,26.2191016,25.85993583,25.50077005,25.14160428,24.7824385,24.42327273,24.06410695,23.70494118,23.3457754,22.98660963,22.62744385,22.26827807,21.9091123,21.54994652
diesel_genset_replacement_storage_4hr,variable_per_mwh,advanced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diesel_genset_replacement_storage_4hr,variable_per_mwh,moderate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diesel_genset_replacement_storage_4hr,variable_per_mwh,conservative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCZ7.Commercial.College.Cooking,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Cooling,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.DaylightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.EconomizerEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Flat,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Heating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.HeatPumpEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.IndoorLightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Miscellaneous,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.OccsensorEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.OfficeEquipment,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.OutdoorLighting,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Refrigeration,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.Ventilation,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.College.WaterHeating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Cooking,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Cooling,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.DaylightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.EconomizerEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Flat,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Heating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.HeatPumpEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.IndoorLightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Miscellaneous,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.OccsensorEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.OfficeEquipment,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.OutdoorLighting,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Refrigeration,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.Ventilation,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Food.WaterHeating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Cooking,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Cooling,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.DaylightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.EconomizerEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Flat,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Heating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.HeatPumpEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.IndoorLightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Miscellaneous,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.OccsensorEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.OfficeEquipment,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.OutdoorLighting,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Refrigeration,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.Ventilation,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Health Care.WaterHeating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Cooking,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Cooling,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.DaylightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.EconomizerEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Flat,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Heating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.HeatPumpEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.IndoorLightingEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Miscellaneous,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.OccsensorEff,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.OfficeEquipment,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.OutdoorLighting,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Refrigeration,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.Ventilation,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FCZ7.Commercial.Hotel.WaterHeating,capex_per_kw,moderate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
